user_id,products,reviews
9342184,179,2
9347853,61,2
9367407,89,8
9392510,95,1
9433210,22,2
9434655,81,25
9470621,9,1
9476956,51,2
9480483,131,5
9481107,320,11
9496627,40,1
9499539,71,1
9509988,19,4
9531987,55,4
9601108,19,1
9613359,37,2
9614622,149,4
9637195,256,9
9647570,26,4
9670256,77,2
9730022,27,1
9759201,8,2
9764238,29,1
9807656,50,12
9868172,51,2
9869659,37,1
9897850,84,16
9970863,46,9
9985022,57,1
9987044,101,2
10022564,104,12
10031379,58,17
10058628,41,3
10068215,3,2
10075721,489,39
10179836,105,11
10267761,58,8
10370800,64,5
10429422,22,1
10438473,32,1
10451457,40,3
10482043,9,2
10591286,178,11
10650389,96,10
10655047,29,1
10655601,4,1
10708478,57,1
10741659,8,2
10776175,18,7
10938290,14,1
10984688,37,3
11113028,241,32
11133935,113,26
12232931,16,3
12389405,489,3
12464812,64,10
12503884,113,8
12520258,14,1
12574831,326,3
12641125,19,2
12674882,125,54
12745855,61,6
12748121,79,2
12755262,18,2
12798852,107,10
12874617,47,4
12937922,65,3
12968709,10,2
12999410,36,1
13085316,39,1
13130598,11,8
13224234,23,2
13299194,38,2
13356669,68,4
13550451,48,2
13554976,69,1
13561688,174,40
13640426,13,1
13680781,66,1
13728119,95,1
13738433,5,1
13920584,108,3
14049166,14,1
14057150,9,3
14303364,27,1
41675,138,43
60210,15,4
98441,108,8
104999,15,1
133860,41,6
155315,36,2
244539,8,1
268556,20,4
477547,7,2
496597,100,4
541708,3,1
552135,41,14
574603,30,2
692002,8,1
764713,43,1
777109,68,12
821764,26,3
825291,106,3
871221,121,4
903571,55,2
926076,107,11
941345,26,1
977141,25,2
1188189,54,7
1246056,43,5
1250154,11,2
1350629,11,5
1411013,41,2
1553024,21,5
1610085,118,1
1620503,165,54
1624795,6,1
1668971,21,5
1691888,64,9
1700452,6,1
1707224,91,4
1753859,33,7
1795372,27,2
1822028,2,1
1825868,16,2
1826631,4,1
1892449,36,8
1893954,28,5
1917740,4,1
2026937,28,6
2045480,10,1
2046653,19,2
2079839,31,1
2116581,32,6
2146810,13,1
2175529,17,2
2183668,50,1
2189279,2,1
2193636,9,1
2261401,30,2
2422448,31,1
2461538,33,2
2470405,4,1
2478670,19,1
2581452,58,7
2583087,39,2
2591809,3,1
2637596,64,20
2680221,34,2
2862813,3,1
2889684,9,2
2914040,68,46
3014518,7,1
3135774,28,2
3161395,13,1
3203262,16,3
3235591,2,1
3270317,21,2
3276811,18,4
3280891,9,1
3284281,5,3
3389093,2,1
3452692,7,1
3467719,20,1
3685943,17,2
3700650,8,1
3746310,2,1
3799525,4,1
3917558,25,3
4030082,26,2
4107682,269,15
4114494,7,1
4155448,3,1
4401330,6,3
4577310,24,2
4650564,3,1
6733435,80,5
5652524,993,23
7266828,9,1
9555100,168,12
11725622,693,4
11996845,512,14
12299858,198,6
695045,195,3
733935,69,1
804746,654,373
1460597,556,45
1768016,417,2
2915825,25,2
3523590,1521,228
4589308,154,2
4784354,834,9
5943124,604,18
6105555,438,1
6279572,1194,56
6444709,202,2
6697859,206,1
6835042,248,7
7014018,375,1
7518959,197,1
7564525,241,40
7583388,225,14
7619168,113,1
7935060,126,4
7990108,567,4
8254367,39,3
8673591,215,3
8789284,845,3
8832227,159,3
9015663,269,1
9020248,83,23
9022366,27,1
9036677,1527,44
9308819,1086,5
9621097,555,22
9640916,274,2
10265771,101,2
10416622,87,5
10528183,456,32
11110625,626,5
11153954,172,2
11164462,357,1
11250867,533,45
11252608,214,3
11287711,88,1
11300885,215,1
11308471,83,1
11326224,714,22
11373547,306,4
11378115,379,10
11396105,98,3
11397433,282,24
11485325,87,16
11487264,262,4
11505392,1134,27
11518247,29,1
11535524,302,21
11584519,412,6
11639424,172,4
11727233,483,2
11759688,38,1
11772153,302,2
11776733,224,1
11779413,204,1
11822437,322,5
11850359,141,1
11861130,379,7
11875905,336,9
11908603,291,3
11931020,261,19
11963386,413,167
11979592,284,14
12010159,157,5
12027914,168,4
12108852,273,14
12117005,197,1
12130014,153,39
12149055,490,36
12170168,128,1
12176968,987,1
12201333,151,11
12207213,1163,6
12312343,190,1
12357331,119,1
12365530,1137,6
12382276,224,5
12494623,129,3
12553430,73,1
12565939,238,1
12683641,346,4
12739488,1767,8
12813815,257,3
12846217,143,1
12866205,223,9
12944023,162,1
13232995,129,3
13557606,279,15
13577297,310,7
13651898,340,5
13773692,95,1
13816454,142,6
13817623,67,5
13873534,175,56
13895749,520,9
13949730,17,1
13950257,145,22
13953252,263,5
13960441,222,39
14002197,74,3
14032208,857,44
14035114,230,16
6357,180,8
170718,293,10
455719,311,4
487602,276,6
631159,559,3
648141,499,5
714399,201,26
748096,163,2
1049276,175,2
1175797,189,8
1204139,194,44
1290260,198,7
1437757,225,4
1511950,17,1
1643090,83,1
1703951,33,1
1750249,64,1
1935643,151,5
2189402,47,1
2230343,146,3
2262243,775,7
2291614,107,5
2456384,441,3
2461987,236,1
2533996,504,23
2562876,44,1
2604324,179,3
2848039,128,22
2989316,188,8
3260912,41,3
3305087,208,6
3346774,249,60
3375815,98,1
3424410,232,12
3547267,152,2
3605941,217,4
3671768,28,1
3743585,103,2
3763656,38,1
3870703,233,23
3906586,44,3
4043949,164,27
4075210,109,14
4106079,78,8
4155157,143,4
4224202,243,5
4258579,134,9
4354838,39,2
4371070,102,5
4439543,178,7
4457669,185,6
4458713,436,7
4628942,77,2
4655078,202,5
4751139,133,4
4751200,219,2
4816221,143,3
4824565,273,3
4836947,233,14
4842443,125,4
4946818,191,4
4960366,138,2
4981295,399,83
4990080,70,3
5024534,224,1
5042946,31,2
5047745,173,14
5071458,171,4
5093141,28,1
5113566,1063,10
5114724,152,13
5152298,128,2
5159220,17,3
5179012,84,1
5218733,273,31
5247039,188,16
5265043,131,3
5267093,27,1
5269482,221,2
5318705,45,1
5350570,80,10
5353022,340,23
5354745,161,5
5356374,172,2
5360566,10,1
5462956,180,4
5506071,59,2
5554910,134,3
5597353,336,5
5643470,337,19
5718741,220,4
5724492,70,4
5740269,81,14
5759273,139,5
5765596,106,6
5784022,220,12
5806149,63,10
5809606,352,24
5893238,182,18
6051402,61,2
6060008,62,1
6061020,128,19
6069305,17,2
6100980,23,1
6116527,83,2
6175242,1541,24
6227454,128,9
6233536,137,6
6248140,267,4
6308356,27,4
6343626,76,3
6348819,129,3
6373595,78,1
6396039,217,2
6446843,83,7
6473205,890,22
6484371,90,2
6562248,29,1
6565425,98,1
6582384,90,9
6600694,76,2
6616341,71,3
6642526,348,40
6655731,90,7
6666689,24,2
6672257,67,1
6688237,2,1
6710105,347,14
6784649,76,2
6801737,271,4
6878076,7,3
6908567,40,2
6937089,31,1
6938657,8,1
6942743,138,19
6968134,179,8
6978706,176,8
6999694,140,15
7079724,189,46
7121049,128,5
7142114,192,35
7174255,322,5
7314336,197,1
7361767,20,1
7363285,146,20
7381394,62,14
7401222,15,1
7437315,24,1
7464743,64,1
7471132,1114,20
7472777,50,5
7505937,245,27
7511186,167,12
7531133,17,1
7588412,84,1
7619519,95,6
7643811,107,2
7673998,101,6
7718910,49,3
7774757,16,2
7801972,343,4
7869668,127,39
7953780,114,3
7965282,19,2
7973351,155,2
7983708,332,9
8010966,37,8
8013110,164,9
8024206,52,6
8024841,188,11
8027595,93,4
8046677,53,1
8057525,281,55
8066586,75,2
8088544,264,11
8105845,2,1
8243249,44,3
8292541,114,15
8308667,110,11
8315393,212,14
8357336,186,14
8394872,133,4
8397742,33,1
8455424,44,1
8472676,49,3
8478885,38,4
8491851,40,3
8584676,105,13
8597457,96,5
8628597,7,1
8642900,59,3
8694007,101,2
8741833,220,9
8765582,89,10
8777594,23,2
8802759,125,6
8805011,195,5
8898047,151,22
8913552,122,3
9035619,124,7
9071527,58,1
9163291,260,5
9216440,209,1
9242760,90,7
9284424,60,2
9324355,92,4
9335459,43,3
9344853,30,1
9356918,63,3
9422705,193,58
9430247,54,3
9433683,229,27
9510423,107,6
9567228,39,2
9616336,42,3
9622375,214,6
9627118,3,2
9627173,99,6
9642940,57,18
9664618,41,5
9695524,412,6
9714663,4,1
9724502,69,5
9759213,11,1
9833995,57,5
9846855,70,1
9913411,70,1
10036619,91,23
10049584,30,1
10086428,29,4
10153774,180,4
10159961,339,12
10182202,87,5
10192880,113,2
10244278,14,5
10246719,227,41
10252559,77,2
10272256,68,3
10281000,18,1
10383386,31,2
10426291,18,2
10497555,21,7
10642657,121,1
10666931,128,3
10728867,141,18
11080265,24,2
11156057,30,1
12270461,28,4
12327379,56,1
12345059,52,2
12354461,32,2
12421086,56,3
12452298,148,7
12611461,31,1
12679690,8,1
12681741,25,1
12682090,63,3
12786702,793,7
12788860,86,13
12924242,144,7
13039311,84,18
13053139,132,14
13112065,24,4
13123473,12,2
13136882,25,2
13266501,3,1
13311124,44,22
13316089,9,5
13423301,208,4
13453947,9,1
13546138,76,1
13591717,28,3
13618748,161,4
13632077,4,1
13727321,38,5
13737268,40,12
13775493,39,2
13802057,29,2
13806083,45,5
13829314,9,3
13908608,2,1
14012233,26,1
14068634,153,9
14069019,56,3
14087833,29,9
14125282,54,2
14188355,9,4
14258160,87,17
14269343,115,26
45506,94,2
67690,13,1
105854,23,1
109678,6,1
116148,71,15
233340,25,4
256286,107,12
260724,151,2
537504,16,1
659089,18,3
696330,12,2
723257,56,2
726039,47,3
791450,10,1
802533,25,2
807319,8,1
862800,17,3
892011,36,7
892590,7,2
915733,42,12
920859,202,2
988386,49,3
1022433,47,2
1075974,16,1
1118190,28,1
1150049,86,2
1157018,26,2
1290688,11,2
1432652,15,1
1476522,7,2
1510545,135,2
1529023,16,1
1591690,68,1
1600764,31,3
1609665,22,2
1637784,0,1
1727208,34,9
1738737,92,6
1744338,91,6
1778136,36,2
1801541,12,1
1838640,45,1
1846318,35,16
1864416,41,14
1896226,25,3
1933075,33,24
1938061,44,4
1977211,29,2
1987113,86,5
2104925,28,4
2108385,5,1
2115224,5,2
2190284,25,11
2194917,2,1
2226199,17,3
2248172,3,1
2249672,16,2
2312519,251,27
2358422,9,1
2383811,88,7
2394932,64,5
2454122,41,1
2454277,123,7
2497329,15,5
2641947,32,8
2664892,7,1
2686626,40,1
2856274,28,3
2859881,40,1
2919334,6,1
2991991,60,4
3005769,19,2
3110259,8,1
3129066,25,5
3165318,12,4
3292704,48,2
3308473,20,6
3317168,14,1
3415308,15,1
3539228,26,1
3546792,18,1
3687002,11,1
3764822,3,1
3765481,332,13
3767641,81,2
3821168,13,1
3997940,18,1
4105440,5,1
4119764,46,5
4170038,10,4
4193000,7,1
4400826,26,1
4619144,16,1
4691097,3,1
4848800,12,1
12817861,550,2
5125031,711,32
6789955,1152,38
8350319,127,4
9416207,719,4
155995,200,13
329963,387,3
504602,150,1
2022994,1566,26
2055669,1175,7
4335090,142,6
4902781,58,1
5277448,340,58
5689310,830,13
5699926,72,1
6875257,245,1
6940398,857,3
7188632,66,3
7320403,445,1
7624048,211,4
7720577,144,5
7838637,48,1
8269501,71,1
8300830,184,4
8411515,164,3
8607474,491,8
8982262,319,3
9038873,645,147
9455276,585,11
9602616,407,6
9619920,397,1
9656225,709,53
9833964,124,10
9858337,302,2
9920832,173,7
10134409,135,1
10190025,53,1
10262171,245,1
10291807,390,4
10681469,278,5
10721887,155,5
10767815,51,1
10839555,733,2
11087031,555,54
11115988,610,4
11134447,162,5
11145781,480,12
11167807,59,3
11185902,134,1
11192084,335,4
11216879,126,2
11247509,905,16
11263489,62,1
11275365,88,3
11354048,457,1
11364634,198,1
11547489,146,5
11571552,163,1
11589521,92,2
11635258,157,6
11754126,129,9
11827525,327,5
11866731,106,2
11872974,22,3
11875690,124,4
11907031,415,12
11991675,98,2
11996569,40,1
12024758,106,2
12072941,418,24
12075006,76,1
12079879,32,1
12117706,1071,6
12129307,289,3
12193374,751,4
12242136,133,19
12465427,63,1
12632764,158,2
12725004,427,3
12733247,247,3
12796197,109,2
12815509,346,6
12837106,169,9
12959865,71,1
13043979,95,3
13357451,120,1
13390027,232,4
13397220,193,1
13398154,210,18
13801877,103,2
13869220,143,4
13880908,373,8
13924430,996,34
13946918,198,1
13947983,141,3
13948861,331,22
14005430,47,4
14015614,206,42
14099570,220,3
14116797,361,4
14269655,69,6
7210,143,2
39949,657,10
550421,95,1
648423,121,3
810757,81,2
851297,590,30
861327,297,1
936611,86,1
961255,282,4
1042468,49,1
1131859,158,5
1179699,424,6
1261095,32,1
1278336,208,4
1311828,106,1
1369789,189,6
1449810,112,16
1623410,151,12
1707222,68,1
1724536,203,9
1781936,221,22
1876919,97,3
2037042,217,16
2054690,87,2
2131452,126,8
2176531,787,28
2416745,83,1
2504716,16,1
2565575,2,1
2730485,336,11
2841752,284,2
2961398,2494,20
3038420,197,20
3128039,564,9
3234438,92,6
3343721,26,1
3421897,12,1
3468141,221,4
3486671,318,51
3666929,204,54
3749138,25,2
3783917,243,3
3810544,136,6
3846294,167,20
3942493,239,2
4016754,22,1
4033925,201,4
4071308,44,4
4095378,58,2
4104640,57,12
4122502,104,10
4158636,1171,116
4189055,215,2
4239959,242,3
4251111,497,15
4285082,625,22
4329919,127,1
4365564,107,3
4419537,243,5
4449787,40,1
4580763,502,6
4685311,243,35
4690728,59,18
4762388,239,27
4790252,58,1
4816821,179,23
4819841,140,8
4879592,350,4
4915847,75,4
4946379,178,2
4977039,11,1
4977612,91,5
5036968,4,2
5057500,40,1
5072231,512,10
5127582,103,1
5132526,62,3
5197147,57,1
5202117,456,6
5204470,132,20
5226293,38,2
5239185,80,5
5251897,267,4
5276274,187,2
5285503,194,1
5333676,185,22
5370776,172,9
5384281,267,1
5403006,147,1
5404699,2,1
5409742,125,1
5426569,172,2
5433913,48,1
5444105,15,1
5491349,353,34
5533822,490,1
5542960,88,15
5553544,139,3
5568764,113,8
5631066,189,3
5649851,36,2
5655398,99,1
5726986,106,4
5731369,111,4
5739747,74,3
5759793,446,67
5774962,50,12
5800582,181,4
5924184,143,3
5929520,106,19
5930543,166,12
6008025,137,11
6071059,22,2
6105127,56,5
6106154,186,6
6205783,238,3
6208642,61,1
6265376,170,5
6339733,47,4
6423502,39,1
6482283,23,1
6497723,164,1
6584930,86,12
6610417,49,8
6622177,565,4
6649974,375,48
6678397,367,1
6685047,261,2
6693848,46,1
6699581,53,1
6720361,145,18
6782830,97,6
6812865,212,1
6845158,81,3
6857111,61,2
6876083,34,8
6891570,41,4
6996855,51,3
6997647,61,3
7006467,770,2
7036184,37,2
7036732,6,1
7061924,228,158
7064935,13,1
7125712,105,2
7149176,64,10
7162166,85,5
7197037,8,2
7224374,151,6
7251489,103,1
7313472,26,4
7366942,47,2
7411885,66,17
7420807,103,3
7464661,47,7
7480707,173,2
7505432,200,53
7518215,156,3
7563168,123,42
7645278,60,1
7687680,103,49
7724611,129,5
7729636,470,112
7742465,175,3
7745037,171,8
7766596,69,2
7792608,33,3
7803042,67,6
7833843,168,20
7871016,42,1
7943644,57,3
7956623,108,19
7995783,108,2
8171744,11,1
8240677,210,4
8256931,21,2
8261763,99,2
8434935,61,2
8482872,114,17
8535942,229,39
8565174,44,1
8594387,31,1
8636431,75,16
8678805,95,3
8708641,77,7
8725156,61,6
8877296,203,38
8886851,91,5
8901778,48,5
8910458,260,36
8914623,166,7
8917060,91,4
8928163,113,2
9092411,80,2
9124940,113,5
9173697,89,2
9183376,108,3
9229332,20,2
9278712,58,3
9364152,8,1
9365990,31,2
9419755,139,4
9527324,72,3
9554896,81,11
9575751,77,6
9587086,54,3
9614373,32,1
9640807,152,14
9698482,58,4
9772277,74,1
9850768,21,1
9899426,63,2
10003674,90,19
10041771,154,12
10090065,861,77
10113805,31,2
10123304,85,2
10167653,7,1
10250553,270,4
10341097,53,6
10533652,96,6
10589311,144,4
10658052,86,2
10714703,21,1
10837066,80,4
10903930,4,1
10934010,126,9
11014947,37,25
11055634,13,1
11102684,56,3
11139576,10,1
12167414,47,17
12215400,91,1
12234606,5,1
12246202,42,7
12257201,81,4
12261208,42,1
12328170,14,2
12340905,72,8
12398719,162,10
12463672,29,4
12491983,5,1
12627077,23,3
12739392,107,15
12749908,10,2
12792513,142,2
12870575,34,4
12901905,11,1
12964869,223,5
12967594,93,3
13064419,285,17
13069872,18,2
13178069,12,1
13223895,8,2
13270335,10,3
13350070,83,3
13465916,14,3
13545330,19,2
13584910,16,1
13606687,150,16
13646703,71,12
13654090,57,4
13660797,27,1
13720717,11,1
13731144,24,1
13883723,2,1
13951073,27,9
14171186,144,25
534,16,2
70605,4,1
81613,44,1
177263,13,1
213575,12,1
233301,13,7
246427,48,1
265012,50,12
323180,23,5
407995,96,18
431726,2,1
440074,15,2
591190,68,3
640233,492,17
734261,17,1
743175,21,1
845869,167,16
914743,34,1
937031,28,1
964793,170,3
973612,30,2
989386,30,1
1096133,62,26
1137734,125,2
1192696,73,2
1207573,6,1
1240013,102,14
1280081,78,3
1380250,3,1
1410091,12,1
1458129,7,1
1495888,38,2
1497575,28,1
1574499,47,1
1598890,0,1
1602910,31,11
1639626,19,1
1650086,34,2
1684231,86,2
1711325,13,1
1774381,266,47
1819692,20,2
1831116,3,4
1880678,24,8
1913019,9,1
1951319,185,1
2037040,12,1
2061851,38,2
2083145,15,1
2168908,56,2
2224669,18,1
2342694,47,4
2429941,19,1
2590963,22,2
2603228,41,3
2609645,8,1
2686576,18,2
2727756,67,9
2968393,59,3
2972256,8,1
2993854,11,1
3018560,29,3
3043763,146,72
3144400,5,1
3148735,8,1
3200590,17,1
3218747,34,7
3302681,9,2
3306195,23,1
3313511,25,1
3385789,22,3
3401116,52,7
3490541,47,7
3595580,11,3
3605984,0,1
3609525,7,2
3693158,2,1
3700781,27,3
3737655,147,13
3808683,16,3
3859293,26,1
3871924,2,1
3891160,54,24
3898485,13,3
3902701,33,1
3904438,3,1
3978050,5,1
3983563,4,1
3991304,0,1
3993655,9,1
4204377,2,1
4263132,17,2
4311595,3,1
4341925,10,1
4507897,2,1
4610675,10,1
4613638,64,2
4638390,35,1
4721624,43,1
4849237,2,1
5730083,85,1
11837555,17,1
4895077,135,26
4960041,294,3
5552376,316,6
6947223,4128,22
8542377,47,1
11243792,94,12
11830028,48,2
13088337,263,2
13952225,132,6
409831,108,2
3780499,1078,4
3971013,244,37
4287347,224,19
4294688,160,1
5108567,451,5
5386497,84,3
5807613,142,2
6203995,366,1
6469578,236,4
7498559,255,2
7766893,215,1
7856500,323,38
8020476,654,16
8108465,567,21
8437745,515,2
8456879,207,16
8502456,703,3
8793291,328,2
8853291,391,2
8949656,529,8
9172399,134,2
9321460,502,1
9412777,215,6
9442604,356,2
9484328,766,59
9530768,238,2
9847872,301,5
9867786,557,64
9916497,41,2
10105364,497,21
10129301,71,2
10170655,533,9
10228535,278,2
10251790,397,1
10420616,592,81
10579191,1816,5
10725912,2810,63
10849917,297,1
10862395,195,4
10891138,31,1
11153401,1543,15
11172493,283,3
11197449,458,1
11223685,50,2
11236730,58,4
11321907,69,1
11397345,189,1
11399565,4704,7
11443249,47,8
11467433,50,2
11476146,309,7
11481216,1258,247
11504987,531,3
11514300,535,7
11519613,726,23
11544853,421,7
11558394,576,18
11620745,120,8
11644634,19,3
11668809,381,7
11674214,98,7
11698658,58,2
11723609,164,2
11729614,9,1
11785292,46,1
11801404,229,2
11814255,176,1
11826318,608,12
11844033,25,3
11871065,184,13
11888888,250,5
11921125,443,6
11942366,193,22
11965789,156,6
11971792,159,10
11981664,365,5
11985717,120,16
11994789,66,1
12013735,611,9
12014621,233,9
12046964,393,8
12050719,1024,1
12074430,102,1
12105205,88,1
12109015,25,18
12117556,170,2
12137607,582,7
12150985,564,9
12153595,163,6
12169979,13,1
12173089,401,5
12209205,176,11
12222224,71,8
12223223,148,12
12539728,568,2
12555328,561,1
12717057,437,2
12743269,375,1
12743830,272,1
12787184,48,1
12797997,105,1
12871911,400,4
12923576,26,1
13047561,44,2
13282425,128,5
13338381,470,28
13553145,371,4
13562438,387,5
13592065,382,18
13738252,10,1
13813798,396,18
13813831,291,7
13874343,324,5
13954916,55,9
14091259,303,3
14105553,133,2
14166158,1083,33
14203839,144,21
14242047,1112,12
14255481,141,4
17738,195,3
94463,274,3
149718,181,5
202323,95,4
225832,217,3
472328,57,1
500848,56,2
602972,61,2
625034,554,8
699578,51,3
781166,59,3
860610,108,1
990677,113,1
1027892,596,4
1186589,167,2
1326101,113,11
1361570,53,3
1374790,373,6
1454437,177,48
1585237,286,1
1882743,65,2
1916109,137,5
1917434,89,1
1983503,544,22
2236360,309,6
2253933,89,2
2287767,125,2
2583693,55,2
2644476,221,62
2759287,61,1
2787965,3897,14
2815954,102,10
2896103,118,5
2910237,385,3
2916176,880,11
2917805,437,13
2926615,86,1
2968165,101,9
2988222,351,7
3196217,179,3
3210892,170,13
3229577,151,1
3376620,220,3
3428197,92,1
3608843,837,1
3715050,70,2
3906626,418,49
3981946,204,6
4095523,202,2
4115017,606,4
4115393,51,4
4155146,359,1
4181122,89,2
4186746,161,1
4277903,202,8
4284512,123,1
4308669,183,5
4324136,71,2
4382622,299,15
4454955,165,2
4468203,130,3
4508810,333,2
4553761,434,10
4601050,125,5
4680610,145,23
4700533,44,1
4718809,115,5
4738432,42,2
4753718,127,3
4789599,46,1
4820140,54,5
4829557,89,1
4840504,146,2
4884537,190,16
4912289,20,1
4922395,275,11
4969469,0,1
4999679,73,1
5066912,1338,34
5067921,47,1
5072756,204,4
5106922,284,4
5108280,112,5
5146793,135,3
5157584,27,1
5226427,256,3
5229042,101,1
5258273,171,24
5280190,103,6
5298495,115,3
5371582,177,7
5462250,83,8
5469420,406,1
5601145,332,6
5605712,32,1
5631057,128,1
5637381,244,4
5661093,53,1
5706777,139,16
5712002,73,2
5741011,93,1
5765904,83,1
5857125,32,4
5876224,58,7
5907693,50,2
5988472,1208,122
5996445,102,1
6057413,111,10
6059249,70,1
6165577,49,1
6184582,164,36
6226101,82,2
6230071,40,1
6296655,595,33
6338473,142,2
6394230,20,4
6469017,172,1
6517760,29,11
6527774,100,4
6536615,99,36
6539719,77,18
6556464,12,1
6567319,97,2
6592843,114,4
6611916,267,3
6637005,34,8
6690944,115,3
6792283,85,2
6862880,63,4
6915047,111,5
6942940,26,1
6957239,31,10
6971566,191,2
7019974,102,7
7057422,113,5
7066116,375,5
7109337,93,9
7158594,156,22
7162602,13,1
7243625,291,6
7259796,66,1
7359345,106,4
7382661,265,2
7451170,20,1
7503227,38,2
7518713,35,1
7560725,62,7
7563988,438,3
7581680,192,15
7592377,201,8
7598936,40,3
7601574,113,2
7617916,39,3
7654340,17,2
7668400,185,10
7702817,65,5
7714136,350,1
7767721,130,4
7816227,41,8
7824626,160,3
7830343,54,1
7967573,120,9
7972206,69,4
8023696,77,4
8028631,86,10
8036567,49,12
8075954,21,1
8121341,105,5
8310874,73,5
8369568,216,3
8378963,71,2
8390559,519,33
8393201,11,1
8468582,16,2
8477070,172,2
8517240,28,1
8562783,52,2
8565312,73,4
8619934,131,14
8737556,50,3
8777714,8,1
8843762,51,1
8872193,6,1
8878354,16,1
8981367,74,13
8994849,49,1
9027759,23,2
9147506,35,1
9216033,11,4
9237993,127,4
9520726,12,2
9546541,56,5
9687189,26,1
9710774,31,4
9748602,85,4
9817213,318,36
9838593,40,1
9839893,88,2
9867433,308,79
9905253,130,3
9943058,3,1
9965920,52,7
9969242,98,5
10040520,323,69
10043622,20,5
10054277,51,1
10070668,14,1
10164248,46,8
10188841,127,20
10263611,12,4
10269936,248,37
10272994,37,1
10282667,38,3
10341143,169,10
10357407,185,31
10434180,40,2
10457537,130,6
10458301,32,8
10506175,23,1
10528947,42,1
10542134,18,2
10581454,28,2
10669586,47,1
10811281,21,1
10938606,4,1
11008012,65,5
12271573,32,4
12273648,25,4
12287819,41,10
12297573,93,37
12359641,50,3
12417941,16,3
12427064,222,6
12430730,31,2
12466608,81,23
12503117,53,2
12562604,28,1
12588213,57,4
12622348,36,2
12658325,8,1
12665665,55,3
12725632,37,9
12835041,82,4
12884968,23,1
12919865,19,1
12970302,21,5
12981233,16,2
12984741,0,1
13017932,552,10
13029045,15,3
13162444,34,11
13189883,32,1
13229843,159,8
13230435,32,26
13244592,34,4
13246551,155,7
13253798,27,1
13289899,14,1
13305326,46,3
13338409,49,6
13364973,16,2
13384747,64,28
13389014,33,1
13391921,29,1
13405733,45,4
13424570,0,1
13433272,46,1
13563431,66,1
13634309,54,4
13662639,26,1
13665364,26,3
13666584,20,5
13688100,66,3
13716984,10,1
13748794,99,3
13758601,96,2
13764162,52,4
13802861,190,1
13804097,13,4
13816544,10,2
13982291,10,1
14099673,140,64
14179088,89,17
14209378,172,4
14269439,46,19
59617,68,12
67034,40,1
90109,45,5
98787,18,1
122640,46,4
222361,24,4
234079,79,2
365563,0,1
431191,83,5
436995,57,15
559266,61,6
608520,188,29
649132,0,1
653938,30,10
798483,19,17
886121,20,1
888832,98,6
892614,2,3
915693,7,1
921064,12,1
939673,23,2
971838,1321,3
989513,19,2
1076463,85,9
1100725,5,1
1109713,24,5
1162727,15,4
1166124,94,2
1414396,20,4
1516181,6,4
1521321,22,2
1528714,69,10
1539035,74,6
1561792,19,1
1613026,5,1
1616244,33,1
1733024,8,1
1798409,12,10
1839542,11,1
1840371,37,8
1882111,4,1
1912300,48,11
1912313,41,1
1925799,17,1
1944383,92,4
2064332,22,4
2155712,3,1
2175492,66,16
2192710,29,1
2209749,3,1
2231341,22,1
2297983,10,3
2326125,14,2
2341387,27,2
2371105,7,3
2393784,31,7
2458774,115,12
2659483,18,1
2659611,16,2
2713998,6,1
2758523,118,5
2818361,33,7
2839725,34,3
2906006,8,1
3085838,4,2
3230098,2,1
3523701,20,1
3532950,11,1
3605806,14,1
3620429,31,3
3661304,62,10
3661352,6,1
3757137,9,1
3766585,4,1
3873188,13,1
3883709,21,1
3980177,11,3
4018891,28,1
4095422,2,1
4188420,33,2
4312021,8,1
4544697,21,2
4585516,17,1
4616872,7,1
4647030,4,1
12475205,496,6
14015568,162,1
5071819,142,2
6271726,204,2
8368501,126,8
11853615,264,1
453721,38,2
694950,1396,10
1208024,1055,46
1606182,273,11
1789395,141,8
2272401,643,13
3817239,252,7
3876551,205,1
4431436,233,2
4664185,577,22
4919618,1404,13
6143177,346,17
6479296,348,2
6521987,210,3
6641524,26,2
6683000,101,1
7200159,256,13
7315969,288,2
7452152,308,11
7852605,33,4
7995613,366,22
8265616,116,2
8380675,235,11
8550876,207,4
8679250,408,1
8790746,318,6
9007982,93,3
9046569,1066,4
9124415,409,2
9494837,587,57
9863661,332,3
9914217,281,5
10084331,507,13
10095414,125,1
10604025,396,1
10608702,306,2
10768737,423,73
10862191,529,15
10893962,191,7
11040024,56,1
11171197,17,1
11173185,116,2
11209084,846,3
11213442,288,5
11216993,442,79
11219793,329,32
11228078,627,41
11243936,255,2
11291585,254,11
11291922,276,9
11319948,200,11
11338986,65,7
11384785,434,47
11413135,23,2
11437962,78,6
11438842,51,3
11451916,230,8
11454163,159,11
11488288,17,2
11498764,669,3
11530157,73,3
11543606,146,3
11547723,349,21
11550718,111,1
11558346,141,4
11574632,670,1
11584482,273,20
11628250,11,1
11657268,114,7
11661381,111,5
11673605,421,19
11677840,375,6
11681061,539,11
11683119,95,19
11683764,354,4
11696618,140,6
11720811,262,2
11758215,104,1
11760363,64,4
11792249,230,1
11793486,110,26
11837266,112,5
11871858,66,2
11874142,302,19
11874770,31,1
11895378,738,5
11918774,133,2
11951016,123,1
11965832,246,3
11980094,70,1
12049307,89,1
12059915,550,7
12088937,323,7
12093218,114,7
12109918,187,22
12122589,105,3
12130141,42,1
12138419,178,14
12139510,122,7
12257386,249,12
12289166,200,4
12416351,172,3
12456282,11,1
12539968,180,20
12565811,288,2
12577454,113,4
12584404,159,6
12589253,519,3
